,tweetid,content,polarity,augmented,from_lang
257,792625137396744192,si me haber pagar el viernes estar fuertemente de fiesta pero no aquí estar acostar en mi cama comer colorir en lo tarjeta,N,0,none
258,793251112283353088,su mamá ir yo también ir pero fijar ya él no se acordar de mi y yo ser distraida,NONE,0,none
259,793155324085547008,jurar que todo el ver borroso,N,0,none
260,793164052847484928,lo vez pasar hacer uno amigo de bañar en el club se llamar naomi saludo naomi te tener presentar,P,0,none
261,792449072976175104,me sentir tan inútil pero bueno yo siempre haber trabajar en los tarea pasar,N,0,none
262,792469210567888896,minutar de silenciar por lo que trabajar en horario de mall y no poder ver el clásico,N,0,none
263,792389968677117952,hacer el huevar freír mas perfecto de lo historia y no le tomar foto,NEU,0,none
264,792122619348684800,aromar ser simple mejor no arriesgarse el q lo consumir q lo disfrutar yo mejor pasar y ya,NEU,0,none
265,792933372892819456,yo no ser vosotros pero mi mejor amigar al chile ser el mejor amigar y el extrañar zar,NEU,0,none
266,792950601533394944,jajaja ser que te poner a buscar defecto en uno bueno iniciativo de redar yo también te querer y me haz falto,P,0,none
267,792973675364388864,boto cuidar y se enamorar de lo suegro porque ver que señor y que manir tener parir lo cocinar y decir qe panza lleno corazón,P,0,none
268,792997729307725824,entrar todo los mil de personar a los que le poder haber pasar ese me paso a mi,N,0,none
269,792895126431420417,millennium memorial cambiar contraseña wifi con el nombrar del gatito amigar de boabdil que se acabar de morir,NEU,0,none
270,791840258040041472,regalar hermanar menor tener estar en pleno adolescencia y ser insoportable el que el aceptar el invitar a comer,N,0,none
271,790913130545057792,no me negar señor tu misericordia que siempre me proteger tu amor y tu verdad salmo bueno día a todo,P,0,none
272,790727328888262660,yo a él el amar desde hacer año y ya ser demasiar común jaja,N,0,none
273,790797092050472963,mi estomagar decir mozzarella stick y mi hueco post operación decir puré y gerber,NEU,0,none
274,790060482035974144,me sentir más ignorar que de costumbre el bueno ser que ser estudiante universitario y en vez de lamentarme poder aprovechar el tiempo,P,0,none
275,789741457443663872,am estar semana haber dormir hora hacer examen de químico a los am y salir del breve a los pm,NONE,0,none
276,787975897664004096,si si prender fuego lo único que me saber lo cantar cuando estar hacer fila en el bañar gustar conocerte,P,0,none
277,787984763713826816,entrar a trabajar a lo pm y yo en santo carlos mi tío creer que ir a llegar puntual,NONE,0,none
278,787886655919288320,yo que poder decir de mi ex ser demasiar feliz y me hacer crecer comer personar,P,0,none
279,787858728607322112,decir muy bonito todo uno día super chulo todo divino pero mi crush no me decir feliz cumplir,N,0,none
280,787887162389766144,cr ahí estar bueno en el descansar no me ser a mojar hasta lo palco del frente parir hablar con lo privar de libertar,NONE,0,none
281,793311961186381824,en seriar que uno se ir a graduar en el tiempo de dios,N,0,none
282,793311843045380096,stargazer si no haber que perder lo esperanzar jaja decir tener mucho expectativa con alguien pero no se dar y tomar por gordo,P,0,none
283,796477634930679808,clinton ganar votar popular y trump el colegiar electorado adivinar quién ser presidente electo,NONE,0,none
284,796509950822547456,sorry x el delay pero el app arrancar cuando quiereabrimos de lunes a sábado a los pm,NONE,0,none
285,796393637479325696,escuchar a porque no me aguantar y no poder creer aun que haber elegir sobrar él a ser realmente triste,N,0,none
286,796436593355661312,porque al final siempre llegar a el mismo ser que él deber asumir más su lado femenino,N,0,none
287,796208842640097280,no ser posible que trump ir ganar los elección y que yo aun no me ganar uno pizza de qué ser este,N,0,none
288,796200964684468225,por cada acción cometer comer delito a lo vez ese se llamar concursar ideal o material ya no me acordar,NONE,0,none
289,796138069451767809,tener pendiente uno vaciar whisky y habano comer que este fin complicar,N,0,none
290,796007317653385216,bill clinton ya estar muy viejito,NEU,0,none
291,796040775364710400,ser uno escena de unir de lo documental más respetar sobrar naturaleza planet earth de lo bbc dudar que ser montar,P,0,none
292,797201498379812864,hoy ser uno bueno decir,P,0,none
293,797442154998198272,ya no ser tan divertir,N,0,none
294,797979127089246208,necesitar plata mi regalar de cumpleaños no alcanzar parir lo ropa de navidad y año nuevo,N,0,none
295,797920810560155649,yo querer enseñar mi bola en facebook pero su político de desnudo ser muy estricto mejor no,NEU,0,none
296,797946447580626946,hermoso verdad a me tocar quitarlas porque no poder mostrar caro,NEU,0,none
297,797825741144686592,ver lo nuevo enojar ios102 el aguacate a,NONE,0,none
298,799279043124297728,tan triste mi vida que me hablar en snapchat solo parir decirme que mi animal ser lindo,N,0,none
299,799265326902951936,no haber que sentirse mal por ya no querer creer que ser bueno saber el que unir querer y el que no,P,0,none
300,799202890032168960,estornudar y me morder lo lengua porque mi suerte ser asir,N,0,none
301,800022236312829952,ya vez me haber dejar mamar pero lo verdad el ver tan guapo,NEU,0,none
302,800074815520509956,suerte nivel llamar a lo pizzeria parir pasar por uno pizza y llover cuando dejar mi sombrilla perdido,N,0,none
303,800073694286675972,estar asir de hacer uno estupidez,N,0,none
304,800197219785867264,les parecer que ser uno personar odioso a cada rato me decir ese y que tener caro de amargar,N,0,none
305,800191474503745536,el jueguito del septimo no se me haber cerrar por completar pero ya no me caber lo pieza,NONE,0,none
306,800166145672310785,jajaja aquí lo confianza virtual,NEU,0,none
307,800169135808409600,lo ex novio de ir sabino parir finalmente aceptar que este viejo,N,0,none
308,798874400019849216,y todo el que hacer háganlo con amor corintio bueno dia a todo,P,0,none
309,799603531380588544,bueno día que pase uno bueno día,P,0,none
310,799600564283801600,me estar sacar los cejar y comer se me ocurrir coser genial decidir arrancarme uno pestaña y ahora me doler el párpado y se hinchar,N,0,none
311,799673383017443328,los canción de yuan y julieta venir siempre me hacer muy feliz,P,0,none
312,798562479022440448,ver fox pasar portar de periódico deportivo solo en cc no porque no tener periódico deportivo,N,0,none
313,798593094409211904,yo hacer ese sino nadie contestar asir ver que no ser mi culpar que no se mover los coser perdón por vivir,NONE,0,none
314,798520354264137728,yo siempre desear ese y cuando estar librecomo hoy andar desde temprano dar vuelta y sin soñar,N,0,none
315,799106736204500992,ya no tener librar parir leer ni seriar parir ver mi noche se estar volver aburrir,N,0,none
316,799128741393920000,mi imposible querer irse a europa yo tener pequeño esperanzar saber que ser imposible pero ahora se los llevar parir europa,N,0,none
317,798395934359089153,gato mae esque mi top ser dez bryant a brown y bj lo de zek venir de cuartar,NONE,0,none
318,798228439182426112,obviar ya querer llegar y verte asir que de uno vez organizar irma,P,0,none
319,798226790539923457,y ser a buscarte x haber agarrar x otro callar venia hacer uno concertar y bueno pues te encontrar al final jeje saludo,P,0,none
320,798018670471614464,asir ser aquí estar pasar algo similar en este día,NEU,0,none
321,798087645645651968,ahh ya ya jajaja bueno bueno noche que descansar,P,0,none
322,798682768158982144,ay tan lindar amigar gracia esperar que jugar con rencor porque se hacer imparable cuando estar resentir,P,0,none
323,798706777751687168,ingrato solo porque tú sí,N,0,none
324,798732040376029185,a mi solo me quedar ya casi ver lo luz,P,0,none
325,798731333858197508,ay qué bonito todo demasiar extrañar no estar sufrir a este altura ir pelear,P,0,none
326,798747276466384896,jajaja exacto este todo igual solo que mas seriar pero nadar de declaración aun solo que siempre no decir asi,NEU,0,none
327,797865894001180672,mi familia ya empezar con villancico a todo volumen y yo que tenia mi musicar poner y me lo quitar,NONE,0,none
328,797862382089420805,callese mae jajaja el carro estar bastante durar mae jaja,NEU,0,none
329,799445926087716864,el malo de los indirecto esque ser comer uno chisme pero a medio y asir no se poder,N,0,none
330,799448567626743808,el otro año ir a ser diferente y tener que ser diferente,P,0,none
331,799436785487122433,verdad que triste que se haber llegar a ese punto,N,0,none
332,799408617543733249,lo varar ser que odiar los materia teórico y amar cocinar,NEU,0,none
333,799430917026627584,mami ir a bajar lo velocidad del internet pero mejor ese a que el quitar,P,0,none
334,799482352384741376,hoy me desvelar de nuevo,NONE,0,none
335,799481901874638848,mi papá emocionar hasta los lágrima con lo tenor haber concierto que se quedar en el alma parir siempre,P,0,none
336,799475852350259200,me gustar mucho ahsroanoke ser uno temporada muy bueno y mucho miedo pero corto ya estar ansioso por lo temporada 7,P,0,none
337,803626014127439873,ge haber que pulsera bastante el haber intentar uno par de vez y nadar pero que bueno foto mae,P,0,none
338,805623699453935616,yo talvez no volver a y por asunto personal,NONE,0,none
339,805623476224671744,me encantar que resaltar lo moda sin ser superficial sino ser uno excelente crítico saludo desde costa rico,P,0,none
340,805614283509919744,lelo me escribir yo le responder lelo me dejar en gris,N,0,none
341,805598225075961856,ab tomar uno descansar y apenar estar de nuevo al ir a dairy queen este bien,NONE,0,none
342,805637515864576000,correcto ser puro arte mejor no el poder describir felicidad bendición,P,0,none
343,806270461080375296,nadie querer ir a tomar café conmigo,N,0,none
344,806152341749698561,pero interrumpir en mi soñar perder el soñar en ese momento y gracia a ti no ser a trabajar porque me quedar dormir,N,0,none
345,804536745907908608,que bonito ser anunciar que lo excedente de lo asociación solidario ya estan depositar,P,0,none
346,804505028673282048,aun no poder salir de lo u porque lo tarifar de uber estar alto me escupir,N,0,none
347,804158689821229056,el mejor ser que no ser ni que ir a estudiar,N,0,none
348,805793848488292352,oh yo ser que estar curioso de google play music apple music no me servir,N,0,none
349,805899060154613761,este cinnamonrolls traer mucho paso puro sabor a navidad prosanafoods estacióngourmet,P,0,none
350,805879457806487552,gc uno chivar que hacer videos y ser más tocándose el cabellar que video hacer algo divertir o entretener,NEU,0,none
351,805585062867693568,hacer uno tiempo en uno ruta desafiante felicidad ser muy muy campeón a,P,0,none
352,805030196265054209,me hacer uno sándwich en vez de queso le poner leche condensar y aun asir el poner a tostar,NONE,0,none
353,804358931342589952,en face oscar me dejar claro que no ser su amigo,N,0,none
354,804719772114022401,void07 calmo poblar todo ir estar bien solo ir presentar todo y hacer su fucking examen tranquilo,P,0,none
355,804718720715255809,este año más que otro ocupar trabajar este temporada navideño ocupar plata si alguien saber de algo me avisar,NONE,0,none
356,804773102655852544,y super diferente a su trabajo anterior tener que comprarlo tho porque no este disponible en apple music,NEU,0,none
357,805498107047870466,me gustar el rumbo que mi vida este llevar me sentir tranquilo y contento conmigo mismo,P,0,none
358,805546029877698560,el peor de recibir clase en uno restaurante ser el fuerte olor a comer y el hambre que me tener,N,0,none
359,805516843876319232,que ladilla yo ser chevere,P,0,none
360,805362967055372288,solo actividad de mi interés me hacer levantarme a los sam de menos jamás en lo vida,NONE,0,none
361,805506932538806272,después de uno semana comer en méxico a uno preciar ridículo el último q hacer ser ir a lo feriar gastronómico lluviaencasa,N,0,none
362,805270554169274368,hoy no tocar de último en el festival navideño de paz y llover adivinar cómo quedar,N,0,none
363,805269972540882948,ya cambiar al modelar d paco trabajar el que estar antes ser uno muñequito rico,NEU,0,none
364,805274366195990528,extrañar mi siesta de todo lo tardar,N,0,none
