tweetid,content,polarity,augmented,from_lang
790727328888262660,yo a él lo amaba desde hace años y ya es demasiado común jaja,N,0,none
790797092050472963,mi estomago dice mozzarella sticks y mis huecos post operación dicen puré y gerber,NEU,0,none
790060482035974144,me siento más ignorada que de costumbre lo bueno es que soy estudiante universitaria y en vez de lamentarme puedo aprovechar el tiempo,P,0,none
789741457443663872,am está semana he dormido horas hago examen de química a las am y salgo del breve a las pm,NONE,0,none
787975897664004096,si si prendieron fuego la única que me sabía la cantaron cuando estaba haciendo fila en el baño gusto conocerte,P,0,none
787984763713826816,entró a trabajar a la pm y yo en san carlos mi tío cree que voy a llegar puntual,NONE,0,none
787886655919288320,yo que podría decir de mi ex fui demasiado feliz y me hizo crecer como persona,P,0,none
787858728607322112,digamos muy bonito todo un día super chulo todo divino pero mi crush no me dijo feliz cumple,N,0,none
787887162389766144,cr ahí estaba bueno en el descanso no me fui a mojar hasta los palcos del frente para hablar con los privados de libertad,NONE,0,none
793311961186381824,en serio que una se va a graduar en el tiempo de dios,N,0,none
793311843045380096,stargazer si no hay que perder la esperanza jaja digamos tuve muchas expectativas con alguien pero no se dio y tome por gordo,P,0,none
796477634930679808,clinton ganó voto popular y trump el colegio electorado adivinen quién es presidente electo,NONE,0,none
796509950822547456,sorry x el delay pero el app arranca cuando quiereabrimos de lunes a sábado a las pm,NONE,0,none
796393637479325696,escucho a porque no me aguanté y no puedo creer aún que hayan elegido sobre ella a es realmente triste,N,0,none
796436593355661312,porque al final siempre llegan a lo mismo es que ella debió asumir más su lado femenino,N,0,none
796208842640097280,no es posible que trump vaya ganando las elecciones y que yo aún no me gane una pizza de qué es esto,N,0,none
796200964684468225,por cada acción cometió como delitos a la vez eso se llama concurso ideal o material ya no me acuerdo,NONE,0,none
796138069451767809,tenemos pendiente un vacío whisky y habanos como que este fin complicado,N,0,none
796007317653385216,bill clinton ya está muy viejito,NEU,0,none
796040775364710400,es una escena de uno de los documentales más respetados sobre naturaleza planet earth de la bbc dudo que sea montado,P,0,none
797201498379812864,hoy es un buen diga,P,0,none
797442154998198272,ya no es tan divertido,N,0,none
797979127089246208,necesito plata mi regalo de cumpleaños no alcanzó para la ropa de navidad y año nuevo,N,0,none
797920810560155649,yo quiero enseñar mis bolas en facebook pero su política de desnudos es muy estricta mejor no,NEU,0,none
797946447580626946,hermosa verdad a me toca quitarlas porque no puedo mostrar caras,NEU,0,none
797825741144686592,vean los nuevos enojes ios102 el aguacate a,NONE,0,none
799279043124297728,tan triste mi vida que me hablan en snapchat solo para decirme que mis animales son lindos,N,0,none
799265326902951936,no hay que sentirse mal por ya no querer creo que es bueno saber lo que uno quiere y lo que no,P,0,none
799202890032168960,estornudé y me mordí la lengua porque mi suerte es así,N,0,none
800022236312829952,ya veces me ha dejado mamando pero la verdad lo veo tan guapo,NEU,0,none
800074815520509956,suerte nivel llame a la pizzeria para pasar por una pizza y llueve cuando deje mis sombrilla perdidas,N,0,none
800073694286675972,estoy así de hacer una estupidez,N,0,none
800197219785867264,les parece que soy una persona odiosa a cada rato me dicen eso y que tengo cara de amargado,N,0,none
800191474503745536,el jueguito del septimo no se me ha cerrado por completo pero ya no me cabe la pieza,NONE,0,none
800166145672310785,jajaja aquí la confianza virtual,NEU,0,none
800169135808409600,la ex novia de vas sabina para finalmente aceptar que estas viejo,N,0,none
798874400019849216,y todo lo que hagan háganlo con amor corintios buen dia a todos,P,0,none
799603531380588544,buenos días que pases un buen día,P,0,none
799600564283801600,me estaba sacando las cejas y como se me ocurren cosas geniales decidí arrancarme una pestaña y ahora me duele el párpado y se hinchó,N,0,none
799673383017443328,las canciones de yuanes y julieta vengas siempre me hacen muy feliz,P,0,none
798562479022440448,viendo fox pasan portadas de periódicos deportivos solo en cc no porque no tenemos periódicos deportivos,N,0,none
798593094409211904,yo hago eso sino nadie contesta así ven que no es mi culpa que no se muevan las cosas perdón por vivir,NONE,0,none
798520354264137728,yo siempre deseo eso y cuando estoy librecomo hoy ando desde temprano dando vueltas y sin sueño,N,0,none
799106736204500992,ya no tengo libro para leer ni serie para ver mis noches se están volviendo aburridas,N,0,none
799128741393920000,mi imposible quiere irse a europa yo tenía pequeñas esperanzas sabiendo que era imposible pero ahora se las lleva para europa,N,0,none
798395934359089153,gato mae esque mi top son dez bryant a brown y bj la de zek viene de cuarta,NONE,0,none
798228439182426112,obvio ya quiero llegar y verte así que de una vez organiza irma,P,0,none
798226790539923457,y fui a buscarte x habías agarrado x otra calle venias hacer un concierto y bueno pues te encontré al final jeje saludos,P,0,none
798018670471614464,así es aquí estamos pasando algo similar en estos días,NEU,0,none
798087645645651968,ahh ya ya jajaja bueno buenas noches que descanse,P,0,none
798682768158982144,ay tan lindo amigo gracias espero que jueguen con rencor porque se hacen imparables cuando están resentidos,P,0,none
798706777751687168,ingrato solo porque usted sí,N,0,none
798732040376029185,a mi solo me quedan ya casi veo la luz,P,0,none
798731333858197508,ay qué bonito todo demasiado extraño no estar sufriendo a estas alturas vamos pelee,P,0,none
798747276466384896,jajaja exacto esta todo igual solo que mas serio pero nada de declaraciones aun solo que siempre nos decimos asi,NEU,0,none
797865894001180672,mi familia ya empezó con villancicos a todo volumen y yo que tenia mi musica puesta y me la quitaron,NONE,0,none
797862382089420805,callese mae jajaja el carro estaba bastante duro mae jaja,NEU,0,none
799445926087716864,lo malo de las indirectas esque son como un chisme pero a medias y así no se puede,N,0,none
799448567626743808,el otro año va a ser diferente y tiene que ser diferente,P,0,none
799436785487122433,verdad que triste que se haya llegado a ese punto,N,0,none
799408617543733249,la vara es que odio las materias teóricas y amo cocinar,NEU,0,none
799430917026627584,mami va a bajar la velocidad del internet pero mejor eso a que lo quite,P,0,none
799482352384741376,hoy me desvelo de nuevo,NONE,0,none
799481901874638848,mi papá emocionado hasta las lágrimas con los tenores hay conciertos que se quedan en el alma para siempre,P,0,none
799475852350259200,me gusto mucho ahsroanoke fue una temporada muy buena y mucho miedo pero corta ya estoy ansiosa por la temporada 7,P,0,none
803626014127439873,ge hay que pulsera bastante lo he intentado un par de veces y nada pero que buena foto mae,P,0,none
805623699453935616,yo talvez no vuelva a y por asuntos personales,NONE,0,none
805623476224671744,me encanta que resalte la moda sin ser superficial sino siendo un excelente crítico saludos desde costa rica,P,0,none
805614283509919744,lela me escribe yo le respondo lela me deja en gris,N,0,none
805598225075961856,ab tome un descanso y apenas esté de nuevo al vamos a dairy queen esta bien,NONE,0,none
805637515864576000,correcto es pura arte mejor no lo pudiste describir felicidades bendiciones,P,0,none
806270461080375296,nadie quiere ir a tomar café conmigo,N,0,none
806152341749698561,pero interrumpiste en mi sueño perdí el sueño en ese momento y gracias a ti no fui a trabajar porque me quede dormida,N,0,none
804536745907908608,que bonito es anunciar que los excedentes de la asociación solidaria ya estan depositados,P,0,none
804505028673282048,aún no puedo salir de la u porque la tarifa de uber está alta me escupo,N,0,none
804158689821229056,lo mejor es que no sé ni que voy a estudiar,N,0,none
805793848488292352,oh yo es que estaba curioso de google play music apple music no me sirve,N,0,none
805899060154613761,estos cinnamonrolls traen muchas pasas puro sabor a navidad prosanafoods estacióngourmet,P,0,none
805879457806487552,gc un chivo que hace videos y es más tocándose el cabello que video haciendo algo divertido o entretenido,NEU,0,none
805585062867693568,hizo un tiempo en una ruta desafiante felicidades es muy muy campeona a,P,0,none
805030196265054209,me hice un sándwich en vez de queso le puse leche condensada y aún así lo puse a tostar,NONE,0,none
804358931342589952,en face oscar me deja claro que no soy su amiga,N,0,none
804719772114022401,void07 calma pueblo todo va estar bien solo vaya presente todo y haga su fucking examen tranquilo,P,0,none
804718720715255809,este año más que otros ocupo trabajar esta temporada navideña ocupo plata si alguien sabe de algo me avisa,NONE,0,none
804773102655852544,y super diferente a sus trabajos anteriores tengo que comprarlo tho porque no esta disponible en apple music,NEU,0,none
805498107047870466,me gusta el rumbo que mi vida esta llevando me siento tranquila y contenta conmigo misma,P,0,none
805546029877698560,lo peor de recibir clases en un restaurante es el fuerte olor a comida y el hambre que me tengo,N,0,none
805516843876319232,que ladilla yo soy chevere,P,0,none
805362967055372288,solo actividades de mi interés me hacen levantarme a las sam de menos jamás en la vida,NONE,0,none
805506932538806272,después de una semana comiendo en méxico a un precio ridículo lo último q haría es ir a la feria gastronómica lluviaencasa,N,0,none
805270554169274368,hoy nos tocó de últimos en el festival navideño de paz y lloviendo adivinen cómo quedé,N,0,none
805269972540882948,ya cambiaron al modelo d paco trabaje el que estaba antes era un muñequito rico,NEU,0,none
805274366195990528,extraño mis siestas de todas la tarde,N,0,none
805302138075303936,ahh pero ahí estaban las rubias jajaja que mal que no se te quite,N,0,none
805109479922683904,de las impotencia más grandes entiende uno qué significa la resignación,N,0,none
805986009720782848,no sabía que el amor de mi vida iba a cantar hubiese visto el programa,NEU,0,none
805967820496506881,todo está súper barato porque casi nadie fue el festival,N,0,none
805932294397722624,ahora sí es oficial tengo el trabajo más chiva que podía pedir,P,0,none
805929121100468224,sii claro en play podés comprarlo por dolares pero ya en psi no,NONE,0,none
802912779854352384,qué feo es tener que terminar con alguien y más cuando las dos personas aún se aman pero el entorno no es favorable,N,0,none
802953483838246913,ayer fui a y aún no estaban listos para recibir donaciones de puntos,N,0,none
802994601271259136,casi me aplasta un árbol pero lo bueno es que en la casa ya llegó la navid,NEU,0,none
803324783907794945,te creo solo ganas de roller,NONE,0,none
803305331585650688,se llevo los doritos y los frescos pero no se llevo el pan,NONE,0,none
803725500216545281,la lluvia definitivo que no me tiene piedad cuando ando en bus,N,0,none
